ticker,name_en,name_ko,market,sector_ko,fiscal_year,headcount,men,women,women_share,tenure_years,tenure_years_men,tenure_years_women,tenure_ratio_women_to_men,annual_pay_per_person_krw_men,annual_pay_per_person_krw_women,pay_ratio_women_to_men,pay_ratio_withheld_reason,close_price_krw,market_cap_krw,listed_shares,price_as_of
128940,"Hanmi Pharm. Co., Ltd.",한미약품,KOSPI,의료용 물질·의약품,2025,2382,1680,702,0.295,8.93,9.25,8.17,0.883,92000000,73000000,0.793,,471000,6033976761000,12810991,20260908
019680,"DAEKYO CO.,LTD",대교,KOSPI,교육서비스업,2025,2359,778,1581,0.67,13.56,15.1,12.8,0.848,51000000,41000000,0.804,,1000,80467700000,80467700,20260908
006280,GC Biopharma Corp.,녹십자,KOSPI,의료용 물질·의약품,2025,2351,1707,644,0.274,9.86,10.6,7.9,0.745,75000000,68000000,0.907,,127000,1484190326000,11686538,20260908
243840,"SHIN HEUNG ENERGY & ELECTRONICS CO., LTD.",신흥에스이씨,KOSDAQ,전기장비,2025,2328,1215,1113,0.478,3.81,3.57,4.07,1.14,39763012.35,31287064.69,0.787,,5680,219010774800,38558235,20260908
086280,"HYUNDAI GLOVIS Co., LTD.",현대글로비스,KOSPI,창고·운송 관련,2025,2319,1897,422,0.182,6.98,7.15,6.24,0.873,118649106,98567984,0.831,,203000,15225000000000,75000000,20260908
185750,Chong Kun Dang Pharmaceutical Corp.,종근당,KOSPI,의료용 물질·의약품,2025,2304,1569,735,0.319,10.02,10.5,9,0.857,85000000,68000000,0.8,,67800,935828484000,13802780,20260908
192520,"Kyongnam Bank Co., Ltd.",경남은행,,금융업,2025,2231,1076,1155,0.518,17.67,18.6,16.8,0.903,142000000,99000000,0.697,,,,,
018880,Hanon Systems,한온시스템,KOSPI,기타 기계·장비,2025,2223,2092,131,0.059,18.65,19.41,6.44,0.332,106290000,68563000,0.645,,3450,3540605804400,1026262552,20260908
000990,"DB HiTek Co.,LTD",DB하이텍,KOSPI,전자부품·컴퓨터·통신장비,2025,2221,1213,1008,0.454,10.29,10.7,9.8,0.916,115000000,67000000,0.583,,103400,4498374399200,43504588,20260908
071320,KOREA DISTRICT HEATING CORPORATION,지역난방공사,KOSPI,전기·가스·증기,2025,2213,1788,425,0.192,14.96,15.77,11.55,0.732,89177000,77454000,0.869,,76100,881142418400,11578744,20260908
009240,"HANSSEM CO.,LTD.",한샘,KOSPI,도매·상품중개,2025,2212,1443,769,0.348,9.78,10.53,8.37,0.795,59167706.17,49058517.56,0.829,,38900,915469799200,23533928,20260908
267260,"HD HYUNDAI ELECTRIC CO.,LTD",HD현대일렉트릭,KOSPI,전기장비,2025,2209,2020,189,0.086,6.42,6.6,4.5,0.682,134000000,100000000,0.746,,728000,26242314280000,36047135,20260908
031440,SHINSEGAE FOOD Inc.,신세계푸드,,음식점·주점,2025,2203,1174,1029,0.467,7.97,9,6.8,0.756,59000000,41000000,0.695,,,,,
000100,YUHAN CORPORATION,유한양행,KOSPI,의료용 물질·의약품,2025,2153,1566,587,0.273,12.74,13.83,9.83,0.711,109000000,76000000,0.697,,79100,5823008277100,73615781,20260908
259960,"KRAFTON, Inc.",크래프톤,KOSPI,출판업,2025,2118,1378,740,0.349,3.2,3.3,3,0.909,145000000,99000000,0.683,,213500,9767185830500,45747943,20260908
022100,POSCO DX COMPANY LTD.,포스코DX,KOSPI,건축기술·엔지니어링,2025,2103,1701,402,0.191,14.98,15.88,11.19,0.705,103502057.61,84442786.07,0.816,,21450,3261144937050,152034729,20260908
097230,"HJ SHIPBUILDING & CONSTRUCTION CO.,LTD",HJ중공업,KOSPI,종합 건설,2025,2097,2012,85,0.041,14.23,14.52,7.25,0.499,81683624.25,54569623.53,0.668,,15720,1419442807680,90295344,20260908
096770,"SK Innovation Co., Ltd.",SK이노베이션,KOSPI,코크스·석유정제,2025,2064,1411,653,0.316,10.94,11.64,9.44,0.811,162682494.68,110231240.43,0.678,,138000,23329284744000,169052788,20260908
010130,KOREA ZINC INC,고려아연,KOSPI,1차 금속,2025,2054,1922,132,0.064,12.35,12.83,5.42,0.422,125000000,72000000,0.576,,1213000,25318911397000,20872969,20260908
460860,"DONGKUK STEEL MILL Co., Ltd.",동국제강,KOSPI,1차 금속,2025,2047,1952,95,0.046,13.54,13.81,7.99,0.579,89000000,60000000,0.674,,10260,508978254420,49608017,20260908
344820,KCC GLASS Corporation,케이씨씨글라스,KOSPI,비금속 광물제품,2025,2045,1858,187,0.091,12.02,12.62,6.05,0.479,75357558.13,51905235.29,0.689,,24700,394471646400,15970512,20260908
029780,"SAMSUNG CARD CO.,LTD",삼성카드,KOSPI,금융업,2025,2033,1261,772,0.38,15.97,17.3,13.8,0.798,165000000,116000000,0.703,,46500,5387438431500,115858891,20260908
215200,MegaStudyEdu Co. Ltd,메가스터디교육,KOSDAQ,교육서비스업,2025,2002,926,1076,0.537,5.47,6.6,4.5,0.682,56311000,46676000,0.829,,34950,362264299200,10365216,20260908
005180,"BINGGRAE CO.,LTD",빙그레,KOSPI,식료품 제조,2025,1998,1524,474,0.237,10.58,11.2,8.6,0.768,71832000,56990000,0.793,,84500,783233119500,9269031,20260908
054930,Yooshin Engineering Corporation,유신,KOSDAQ,건축기술·엔지니어링,2025,1988,1788,200,0.101,9.36,9.95,4.05,0.407,71477628.64,48610000,0.68,,18760,56280000000,3000000,20260908
317400,Xi S&D Inc.,자이에스앤디,KOSPI,부동산업,2025,1946,1459,487,0.25,3.48,3.59,3.17,0.883,46117203.56,28954825.46,0.628,,10800,418851216000,38782520,20260908
011200,"HMM CO.,LTD",HMM,KOSPI,수상운송,2025,1933,1549,384,0.199,9.33,9.12,10.19,1.117,135186991.61,114810390.63,0.849,,21150,19949483065500,943237970,20260908
066970,"L&F CO.,LTD",엘앤에프,KOSPI,전기장비,2025,1924,1766,158,0.082,4.32,4.33,4.17,0.963,60666000,57836000,0.953,,113700,4625846069400,40684662,20260908
267980,"Maeil Dairies Co., Ltd.",매일유업,KOSDAQ,식료품 제조,2025,1921,1488,433,0.225,13.93,14.87,10.72,0.721,86335722.45,74926060.05,0.868,,34050,260946873900,7663638,20260908
008770,"HOTEL SHILLA CO.,LTD",호텔신라,KOSPI,소매업,2025,1910,919,991,0.519,8.92,10.57,7.39,0.699,66248095.76,52974772.96,0.8,,42100,1652345894100,39248121,20260908
023350,Korea Engineering Consultants Corp.,한국종합기술,KOSPI,건축기술·엔지니어링,2025,1907,1725,182,0.095,7.79,7.96,6.23,0.783,73457230.14,45473109.89,0.619,,4105,44949750000,10950000,20260908
013580,"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",계룡건설산업,KOSPI,종합 건설,2025,1850,1642,208,0.112,10.13,10.97,3.52,0.321,84000000,52000000,0.619,,22250,198712680750,8930907,20260908
012510,"DOUZONE BIZON CO.,LTD",더존비즈온,,컴퓨터 프로그래밍·SI,2025,1818,1123,695,0.382,7.1,7.6,6.3,0.829,66000000,53000000,0.803,,,,,
323410,KakaoBank Corp.,카카오뱅크,KOSPI,금융업,2025,1806,988,818,0.453,4.14,4.33,3.92,0.905,144000000,102000000,0.708,,21900,10448937570300,477120437,20260908
114090,"Grand Korea Leisure Co.,Ltd",GKL,KOSPI,스포츠·오락,2025,1794,764,1030,0.574,15.67,15.1,16.1,1.066,69000000,61000000,0.884,,9430,583298968100,61855670,20260908
069620,DAEWOONG PHARMA,대웅제약,KOSPI,의료용 물질·의약품,2025,1794,1136,658,0.367,6.84,7.5,5.7,0.76,86000000,62000000,0.721,,115600,1339408070000,11586575,20260908
294870,IPARK HYUNDAI DEVELOPMENT COMPANY,IPARK현대산업개발,KOSPI,종합 건설,2025,1788,1493,295,0.165,10.89,12.19,4.33,0.355,95685867.38,58705084.75,0.614,,23200,1529050056000,65907330,20260908
015750,"SUNGWOO HITECH CO., LTD",성우하이텍,KOSDAQ,자동차·트레일러,2025,1782,1715,67,0.038,12.19,12.5,4.2,0.336,81499000,59533000,0.73,,5910,472800000000,80000000,20260908
003470,"Yuanta Securities Korea Co., Ltd.",유안타증권,KOSPI,금융·보험 관련 서비스,2025,1777,1085,692,0.389,12.67,11.96,13.78,1.152,163713364.06,93518786.13,0.571,,4720,909450081440,192680102,20260908
192530,"The Kwangju Bank, Ltd.",광주은행,,금융업,2025,1759,767,992,0.564,12.56,12,13,1.083,124000000,93000000,0.75,,,,,
000150,"DOOSAN CO.,LTD",두산,KOSPI,전자부품·컴퓨터·통신장비,2025,1749,1415,334,0.191,13.66,14.66,9.42,0.643,145301766.78,89422155.69,0.615,,1247000,20193712245000,16193835,20260908
047050,POSCO INTERNATIONAL,포스코인터내셔널,KOSPI,도매·상품중개,2025,1738,1308,430,0.247,15.45,15.3,15.9,1.039,152000000,105000000,0.691,,54300,9552607388400,175922788,20260908
009450,"KYUNG DONG NAVIEN CO.,LTD",경동나비엔,KOSPI,전기장비,2025,1734,1518,216,0.125,7.26,7.47,5.76,0.771,67361388,59405546,0.882,,60000,874115520000,14568592,20260908
213500,"Hansol Paper Co., Ltd",한솔제지,KOSPI,펄프·종이 제조,2025,1732,1576,156,0.09,15.62,16.2,9.8,0.605,82000000,60000000,0.732,,7530,179218337280,23800576,20260908
195940,HK inno.N Corporation,HK이노엔,KOSDAQ,의료용 물질·의약품,2025,1723,1274,449,0.261,9,9.45,7.71,0.816,88915227.63,72278396.44,0.813,,40050,1134612134550,28329891,20260908
225570,"NEXON Games Co., Ltd.",넥슨게임즈,KOSDAQ,출판업,2025,1714,1162,552,0.322,3.56,3.83,3,0.783,97823000,74515000,0.762,,11350,747512974900,65860174,20260908
014820,Dongwon Systems Corporation,동원시스템즈,KOSPI,고무·플라스틱,2025,1705,1568,137,0.08,12.08,12.56,6.62,0.527,76000933.04,49727649.64,0.654,,21450,621862998900,28991282,20260908
170900,"DONG-A ST CO.,LTD",동아에스티,KOSPI,의료용 물질·의약품,2025,1685,1162,523,0.31,12.42,13.25,10.58,0.798,86000000,63000000,0.733,,36500,355067656500,9727881,20260908
456040,OCI Company Ltd.,OCI,KOSPI,화학물질·화학제품,2025,1680,1590,90,0.054,14.53,14.9,7.9,0.53,100000000,69000000,0.69,,80000,716199600000,8952495,20260908
002320,HANJIN Logistics Corporation,한진,KOSPI,육상운송,2025,1673,1455,218,0.13,11.61,11.78,10.51,0.892,66105403.79,55234322.16,0.836,,14720,228434027520,15518616,20260908
003920,"NAMYANG DAIRY PRODUCTS CO.,LTD",남양유업,KOSPI,식료품 제조,2025,1649,1288,361,0.219,13.7,14.72,10.08,0.685,69447204.97,45797783.93,0.659,,42950,243674548650,5673447,20260908
003850,Boryung Corporation,보령,KOSPI,의료용 물질·의약품,2025,1645,1123,522,0.317,7.69,8.25,6.5,0.788,77764000,59788000,0.769,,8730,748922317110,85787207,20260908
271560,ORION CORP.,오리온,KOSPI,식료품 제조,2025,1623,1149,474,0.292,10.46,11.62,7.66,0.659,86534377.72,65229957.81,0.754,,121100,4786936226800,39528788,20260908
282720,"KUMYANG GREEN POWER CO., Ltd.",금양그린파워,KOSDAQ,전문직별 공사,2025,1618,1477,141,0.087,1.93,1.94,1.78,0.918,40523358.16,24680851.06,0.609,,7400,89684300000,12119500,20260908
011780,"KUMHO PETRO CHEMICAL CO.,LTD",금호석유화학,KOSPI,화학물질·화학제품,2025,1606,1354,252,0.157,13.1,13.7,9.9,0.723,109000000,74000000,0.679,,123800,3114476835000,25157325,20260908
007340,DN AUTOMOTIVE CORPORATION,DN오토모티브,KOSPI,전기장비,2025,1604,1369,235,0.147,6.68,6.5,7.7,1.185,67294000,53874000,0.801,,43500,2545222627500,58510865,20260908
008560,"MERITZ SECURITIES CO.,LTD",메리츠증권,,금융·보험 관련 서비스,2025,1593,1078,515,0.323,6.54,6.3,7.04,1.117,261070597.4,130743345.63,0.501,,,,,
033240,"JAHWA ELECTRONICS CO.,LTD",자화전자,KOSPI,전자부품·컴퓨터·통신장비,2025,1585,1126,459,0.29,4.42,4.67,3.79,0.812,56739000,43319000,0.763,,28300,611435706600,21605502,20260908
001740,SKNetworksCompanyLimited,SK네트웍스,KOSPI,도매·상품중개,2025,1576,968,608,0.386,12.87,14.32,10.56,0.737,74741893,53413248,0.715,,6420,1287812767380,200593889,20260908
192820,"COSMAX, INC.",코스맥스,KOSPI,화학물질·화학제품,2025,1565,816,749,0.479,6.54,6.42,6.67,1.039,86773000,79745000,0.919,,265000,3007619885000,11349509,20260908
020000,HANDSOME CORPORATION,한섬,KOSPI,의복 제조,2025,1563,474,1089,0.697,8.16,9.5,7.58,0.798,87936000,72450000,0.824,,15530,333537716820,21476994,20260908
031210,Seoul Guarantee Insurance Company,서울보증보험,KOSPI,보험·연금,2025,1547,972,575,0.372,13.95,15.1,12,0.795,133000000,98000000,0.737,,43450,3033748433100,69821598,20260908
285130,"SK Chemicals Co., Ltd.",SK케미칼,KOSPI,화학물질·화학제품,2025,1547,1166,381,0.246,10.61,11.2,8.8,0.786,99000000,70000000,0.707,,53800,930673610800,17298766,20260908
009540,"HD KOREA SHIPBUILDING & OFFSHORE ENGINEERING CO., LTD.",HD한국조선해양,KOSPI,금융업,2025,1543,1243,300,0.194,4.3,4.3,4.3,1,138365000,98695000,0.713,,346500,24522884694000,70773116,20260908
161890,"KOLMAR KOREA CO.,LTD",한국콜마,KOSPI,화학물질·화학제품,2025,1542,770,772,0.501,6,7,5,0.714,82000000,65000000,0.793,,141000,3328315857000,23605077,20260908
101530,"Haitai Confectionery and Foods Co., Ltd.",해태제과식품,KOSPI,식료품 제조,2025,1533,1018,515,0.336,12.69,14,10.1,0.721,61013000,43487000,0.713,,5560,161889530320,29116822,20260908
095720,"WOONGJIN THINKBIG CO., LTD.",웅진씽크빅,KOSPI,교육서비스업,2025,1532,242,1290,0.842,7.31,7.9,7.2,0.911,52000000,41000000,0.788,,1316,74784443860,56827085,20260908
061970,"LB SEMICON, INC.",LB세미콘,KOSDAQ,전자부품·컴퓨터·통신장비,2025,1513,991,522,0.345,4.71,4.81,4.53,0.942,59203000,45813000,0.774,,3930,275426213580,70083006,20260908
030000,Cheil Worldwide Inc,제일기획,KOSPI,전문서비스업,2025,1511,690,821,0.543,10.35,12.2,8.8,0.721,143000000,114000000,0.797,,18930,2177730389250,115041225,20260908
240810,"WONIK IPS CO., LTD.",원익IPS,KOSDAQ,기타 기계·장비,2025,1509,1319,190,0.126,7.59,7.8,6.1,0.782,88827000,63324000,0.713,,115800,5683915735800,49083901,20260908
078340,Com2us Corporation,컴투스,KOSDAQ,출판업,2025,1505,981,524,0.348,5.1,5.33,4.67,0.876,88000000,69000000,0.784,,30750,371807874750,12091313,20260908
016830,Citibank Korea Inc.,한국씨티은행,,금융업,2025,1498,746,752,0.502,19.43,22.67,16.21,0.715,166000000,121000000,0.729,,,,,
034230,"PARADISE.Co.,Ltd.",파라다이스,KOSPI,스포츠·오락,2025,1497,790,707,0.472,10.33,10.84,9.76,0.9,88056005.06,71523263.08,0.812,,10000,926293820000,92629382,20260908
298690,"Air Busan Co., Ltd",에어부산,KOSPI,항공운송,2025,1483,707,776,0.523,7.26,7.56,6.99,0.925,93000000,39000000,0.419,,1600,260663795200,162914872,20260908
005290,"DONGJIN SEMICHEM CO., LTD.",동진쎄미켐,KOSDAQ,화학물질·화학제품,2025,1469,1469,,,8.81,8.81,,,82637119.13,,,not reported,40700,2074484128200,50970126,20260908
003540,"DAISHIN SECURITIES CO.,LTD",대신증권,KOSPI,금융·보험 관련 서비스,2025,1432,802,630,0.44,15.61,15.33,15.96,1.041,141725685.79,115442857.14,0.815,,26650,1270302257900,47666126,20260908
006350,THE JEONBUK BANK LTD,전북은행,,금융업,2025,1432,704,728,0.508,11.25,11.2,11.3,1.009,115000000,92000000,0.8,,,,,
108320,"LX Semicon Co., Ltd.",LX세미콘,KOSPI,전자부품·컴퓨터·통신장비,2025,1417,1146,271,0.191,6.49,6.81,5.16,0.758,104000000,71000000,0.683,,35050,570063715000,16264300,20260908
037440,Heerim Architects & Planners,희림,KOSDAQ,건축기술·엔지니어링,2025,1405,1106,299,0.213,7.35,7.69,6.08,0.791,78811934.9,64364548.49,0.817,,4265,59379355875,13922475,20260908
460850,"DONGKUK COATED METAL Co., Ltd.",동국씨엠,KOSPI,1차 금속,2025,1386,1325,61,0.044,9.71,9.76,8.59,0.88,80000000,60000000,0.75,,5130,153380105280,29898656,20260908
001440,"Taihan Cable & Solution Co., Ltd.",대한전선,KOSPI,전기장비,2025,1382,1287,95,0.069,9.54,9.68,7.6,0.785,74335664.34,59000000,0.794,,28750,5634787135000,195992596,20260908
090460,"BHCo.,Ltd.",비에이치,KOSPI,전자부품·컴퓨터·통신장비,2025,1370,942,428,0.312,5.63,5.42,6.08,1.122,59000000,51000000,0.864,,19670,663105952460,33711538,20260908
007660,"ISUPETASYS CO.,LTD",이수페타시스,KOSPI,전자부품·컴퓨터·통신장비,2025,1368,1274,94,0.069,12.45,12.67,9.42,0.743,99224000,88498000,0.892,,110300,8097036855700,73409219,20260908
195870,"HAESUNG DS Co.,Ltd.",해성디에스,KOSPI,전자부품·컴퓨터·통신장비,2025,1354,1106,248,0.183,6.19,6.5,4.8,0.738,82000000,68000000,0.829,,49700,844900000000,17000000,20260908
067990,DEUTSCH MOTORS INC.,도이치모터스,KOSDAQ,자동차 판매,2025,1351,1188,163,0.121,3.91,4.07,2.72,0.668,50182437.54,34181152.3,0.681,,3765,109868535750,29181550,20260908
003220,"DAEWON PHARMACEUTICAL CO.,LTD",대원제약,KOSPI,의료용 물질·의약품,2025,1349,925,424,0.314,6.72,7,6.1,0.871,88000000,54000000,0.614,,7990,179196388170,22427583,20260908
039130,HANATOUR SERVICE INC.,하나투어,KOSPI,사업시설 관리,2025,1337,628,709,0.53,9.07,9.82,8.4,0.855,61000000,48000000,0.787,,34350,532079164200,15489932,20260908
019210,"YG-1 CO.,LTD",와이지-원,KOSDAQ,금속가공제품,2025,1328,966,362,0.273,7.7,8.25,6.25,0.758,51960000,44475000,0.856,,13620,506578575360,37193728,20260908
089860,"LOTTE rental co., ltd.",롯데렌탈,KOSPI,사업지원 서비스,2025,1326,925,401,0.302,9.38,9.52,9.07,0.953,82740540.54,65314214.46,0.789,,49600,1800945644800,36309388,20260908
028670,"Pan Ocean Co., Ltd.",팬오션,KOSPI,수상운송,2025,1326,1189,137,0.103,9.37,9.18,11.06,1.205,115744322.96,85306569.34,0.737,,6080,3250182632960,534569512,20260908
035510,SHINSEGAE INFORMATION & COMMUNICATION Inc.,신세계I&C,KOSPI,컴퓨터 프로그래밍·SI,2025,1323,930,393,0.297,7.22,7.93,5.54,0.699,81684946.24,70921119.59,0.868,,15300,213907770000,13980900,20260908
007810,"KOREA CIRCUIT CO.,LTD",코리아써키트,KOSPI,전자부품·컴퓨터·통신장비,2025,1306,1155,151,0.116,4.15,4.2,3.8,0.905,58000000,48000000,0.828,,51000,1223113620000,23982620,20260908
086450,"DongKookPharmaceuticalCo.,Ltd.",동국제약,KOSDAQ,의료용 물질·의약품,2025,1306,831,475,0.364,6.15,6.8,5,0.735,76000000,53000000,0.697,,19930,901442270600,45230420,20260908
264900,"CROWN CONFECTIONERY CO.,LTD",크라운제과,KOSPI,식료품 제조,2025,1302,795,507,0.389,10.28,10.4,10.1,0.971,52887000,50441000,0.954,,8060,100942231000,12523850,20260908
008490,"SUHEUNG CO.,LTD.",서흥,KOSPI,화학물질·화학제품,2025,1295,773,522,0.403,6.8,9.1,3.4,0.374,62000000,39000000,0.629,,21000,242951373000,11569113,20260908
004490,"SEBANG GLOBAL BATTERY CO.,LTD",세방전지,KOSPI,전기장비,2025,1284,1213,71,0.055,11.97,12.29,6.58,0.535,118292150.04,76103000,0.643,,62900,871794000000,13860000,20260908
377300,kakaopay Corp.,카카오페이,KOSPI,금융·보험 관련 서비스,2025,1282,715,567,0.442,3.79,4.08,3.42,0.838,106000000,77000000,0.726,,46500,6290179852500,135272685,20260908
002990,"KUMHO Engineering & Construction Co., Ltd.",금호건설,KOSPI,종합 건설,2025,1281,1151,130,0.101,13.36,13.8,9.5,0.688,84952000,55117000,0.649,,15650,583118593100,37259974,20260908
000400,"Lotte Non-Life Insurance Co., Ltd.",롯데손해보험,KOSPI,보험·연금,2025,1270,620,650,0.512,8.28,9.2,7.4,0.804,93980000,59919000,0.638,,2050,636189456000,310336320,20260908
900260,"ROTHWELL INTERNATIONAL CO., LIMITED",로스웰,KOSDAQ,금융업,2025,1266,900,366,0.289,3.81,3.57,4.4,1.232,18009319.62,16563405.45,0.92,,1876,86351728456,46029706,20260908
298020,Hyosung TNC Corporation,효성티앤씨,KOSPI,화학물질·화학제품,2025,1266,993,273,0.216,14.38,15.7,9.6,0.611,83000000,58000000,0.699,,334500,1447609629000,4327682,20260908
011160,"Doosan Engineering & Construction Co.,Ltd.",두산건설,,종합 건설,2025,1264,1086,178,0.141,11.57,12.01,8.89,0.74,94386893.19,62668280.9,0.664,,,,,
024910,KyungchangIndustrial,경창산업,KOSDAQ,자동차·트레일러,2025,1263,1074,189,0.15,9.03,8.38,12.74,1.52,72000000,66000000,0.917,,1560,55877647800,35819005,20260908
053800,"AHNLAB,INC.",안랩,KOSDAQ,출판업,2025,1257,971,286,0.228,7.98,8.46,6.33,0.748,77772000,60572000,0.779,,56700,630872890200,11126506,20260908
145990,Samyang Corporation,삼양사,KOSPI,식료품 제조,2025,1257,952,305,0.243,13.28,13.68,12.02,0.879,91793740.55,68722826.23,0.749,,47850,493498534650,10313449,20260908
045100,"HANYANG ENG CO.,LTD",한양이엔지,KOSDAQ,건축기술·엔지니어링,2025,1256,1111,145,0.115,6.88,7,6,0.857,65000000,53000000,0.815,,30100,526750000000,17500000,20260908
000240,"HANKOOK & COMPANY CO., LTD.",한국앤컴퍼니,KOSPI,금융업,2025,1226,1110,116,0.095,9.97,10.55,4.41,0.418,97243243.24,67267241.38,0.692,,24000,2278445760000,94935240,20260908
126720,"SOOSAN INDUSTRIES CO., LTD.",수산인더스트리,KOSPI,전문직별 공사,2025,1214,1188,26,0.021,8.46,8.52,5.9,0.692,71175919.19,48811153.85,0.686,,22500,321435000000,14286000,20260908
074600,WONIK QnC CORPORATION,원익QnC,KOSDAQ,비금속 광물제품,2025,1212,1106,106,0.087,7.43,7.61,5.5,0.723,,,,not reported,26450,695317600000,26288000,20260908
012860,"MOBASE ELECTRONICS CO.,LTD.",모베이스전자,KOSDAQ,자동차·트레일러,2025,1202,1029,173,0.144,13.2,12.9,15,1.163,67260000,64722000,0.962,,2250,164775278250,73233457,20260908
033640,NEPES Corporation,네패스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,1200,682,518,0.432,5.48,6.99,3.49,0.499,63611000,44579000,0.701,,22100,509608364200,23059202,20260908
014790,HL D&I HALLA CORPORATION,HL D&I,KOSPI,종합 건설,2025,1198,1009,189,0.158,10.14,11.17,4.67,0.418,98075000,47320000,0.482,,2560,96918018560,37858601,20260908
247540,"ECOPRO BM CO.,LTD.",에코프로비엠,KOSDAQ,전기장비,2025,1192,1086,106,0.089,4.7,4.83,3.4,0.704,62063535.91,55000000,0.886,,104800,10252629483200,97830434,20260908
