ticker,name_en,name_ko,market,sector_ko,fiscal_year,headcount,men,women,women_share,tenure_years,tenure_years_men,tenure_years_women,tenure_ratio_women_to_men,annual_pay_per_person_krw_men,annual_pay_per_person_krw_women,pay_ratio_women_to_men,pay_ratio_withheld_reason,close_price_krw,market_cap_krw,listed_shares,price_as_of
011330,"UNICHEM CO.,LTD",유니켐,KOSPI,자동차·트레일러,2025,260,135,125,0.481,4.57,5,4.1,0.82,47000000,31000000,0.66,,4290,42980579070,10018783,20260909
028100,Dong-Ah Geological Engineering Company LTD.,동아지질,KOSPI,전문직별 공사,2025,260,243,17,0.065,12.86,13.28,6.88,0.518,79962962.96,48235294.12,0.603,,17790,199641461430,11222117,20260909
084870,"TBH GLOBAL CO.,LTD",티비에이치글로벌,KOSPI,의복 제조,2025,259,119,140,0.541,8.11,9.59,6.85,0.714,47427840.34,39055821.43,0.823,,2165,44292124240,20458256,20260909
014710,"SAJO SEA FOOD CO.,LTD",사조씨푸드,KOSPI,식료품 제조,2025,259,192,67,0.259,6.88,7.2,5.97,0.829,52532432.29,36695044.78,0.699,,10540,181483443220,17218543,20260909
088800,Ace Technologies Corp.,에이스테크,KOSDAQ,전자부품·컴퓨터·통신장비,2025,259,183,76,0.293,5.89,7.05,3.09,0.438,37000000,15000000,0.405,,1821,137497216314,75506434,20260909
016800,FURSYS INC,퍼시스,KOSPI,가구 제조,2025,259,144,115,0.444,8.19,9.27,6.83,0.737,51951796.3,41035150.3,0.79,,27400,315100000000,11500000,20260909
393210,"TOMATOSYSTEM Co., Ltd.",토마토시스템,KOSDAQ,출판업,2025,259,160,99,0.382,5.01,5.17,4.75,0.919,54000000,50000000,0.926,,2225,34742360400,15614544,20260909
272110,"KnJ Co.,Ltd.",케이엔제이,KOSDAQ,전자부품·컴퓨터·통신장비,2025,259,221,38,0.147,3.05,3.2,2.2,0.688,54000000,41000000,0.759,,25250,202641223750,8025395,20260909
299030,"HANA TECHNOLOGY CO.,LTD.",하나기술,KOSDAQ,기타 기계·장비,2025,258,232,26,0.101,4.13,4.17,3.75,0.899,70000000,56000000,0.8,,14620,116885584200,7994910,20260909
021040,dhSteel,대호특수강,KOSDAQ,1차 금속,2025,258,243,15,0.058,12.95,13.45,4.87,0.362,79190440.33,41343866.67,0.522,,955,20728059170,21704774,20260909
048770,TPC Robotics Corporation,TPC로보틱스,KOSDAQ,기타 기계·장비,2025,258,229,29,0.112,10.23,10.07,11.5,1.142,55219000,48485000,0.878,,4435,69620590085,15697991,20260909
053290,"NE Neungyule, Inc.",NE능률,KOSDAQ,출판업,2025,258,76,182,0.705,7.09,7.8,6.8,0.872,60000000,49000000,0.817,,1630,26937880410,16526307,20260909
034830,"Korea Real Estate Investment & Trust Co., Ltd",한국토지신탁,KOSPI,금융업,2025,258,201,57,0.221,7.82,7.4,9.3,1.257,131000000,98000000,0.748,,1172,295917377560,252489230,20260909
145170,Nobland International Inc.,노브랜드,KOSDAQ,의복 제조,2025,258,116,142,0.55,7.39,7.67,7.17,0.935,67000000,56000000,0.836,,2785,47089907925,16908405,20260909
048430,"YURA TECH. CO., LTD.",유라테크,KOSDAQ,전기장비,2025,257,215,42,0.163,12.38,12.5,11.75,0.94,77363000,66890000,0.865,,6270,72230400000,11520000,20260909
168360,PEMTRON Corporation,펨트론,KOSDAQ,기타 기계·장비,2025,257,219,38,0.148,5.01,5.1,4.5,0.882,53000000,41000000,0.774,,13170,294909975690,22392557,20260909
005420,"COSMOCHEMICALCO.,LTD",코스모화학,KOSPI,화학물질·화학제품,2025,257,238,19,0.074,,,,,97000000,48000000,0.495,,10850,416729273800,38408228,20260909
169330,"Macromill Embrain Co., Ltd.",엠브레인,KOSDAQ,전문서비스업,2025,256,76,180,0.703,5.17,7.39,4.23,0.572,66868421.05,46450000,0.695,,1300,23811993400,18316918,20260909
234100,"Sewon Co.,Ltd",폴라리스세원,KOSDAQ,자동차·트레일러,2025,256,162,94,0.367,5.32,5.17,5.58,1.079,48000000,40000000,0.833,,2785,40665556260,14601636,20260909
216050,"Incross Co.,Ltd.",인크로스,KOSDAQ,전문서비스업,2025,255,122,133,0.522,4.68,4.6,4.76,1.035,61704311.48,50786225.56,0.823,,5030,61359068660,12198622,20260909
126640,"HWASHIN PRECISION CO., LTD.",화신정공,KOSDAQ,자동차·트레일러,2025,255,245,10,0.039,10.49,10.6,7.9,0.745,85000000,59000000,0.694,,4410,154596563100,35055910,20260909
454910,Doosan Robotics Inc.,두산로보틱스,KOSPI,기타 기계·장비,2025,255,200,55,0.216,3.85,4,3.3,0.825,76000000,59000000,0.776,,72400,4692966552000,64819980,20260909
256150,"Handok Clean Tech Co., Ltd.",한독크린텍,KOSDAQ,기타 기계·장비,2025,254,172,82,0.323,5.19,4.95,5.69,1.149,50463587.21,41300926.83,0.818,,4755,39918225000,8395000,20260909
260870,SK Signet Inc.,SK시그넷,KONEX,전기장비,2025,254,208,46,0.181,3.49,3.5,3.42,0.977,69125000,50015000,0.724,,8050,183382099250,22780385,20260909
331740,"Autocrypt Co., Ltd.",아우토크립트,KOSDAQ,출판업,2025,254,196,58,0.228,2.6,2.67,2.35,0.88,59153061.22,41689655.17,0.705,,6390,62308832490,9750991,20260909
462350,"INNOSPACE Co., Ltd.",이노스페이스,KOSDAQ,기타 운송장비,2025,253,210,43,0.17,2.25,2.31,1.93,0.835,63000000,50000000,0.794,,6000,203289432000,33881572,20260909
322180,"LS THiRA-UTECH CO.,LTD",LS티라유텍,KOSDAQ,출판업,2025,253,212,41,0.162,5.11,5.24,4.46,0.851,68768528.3,50423560.98,0.733,,3995,85876943470,21496106,20260909
373170,"MICUBE SOLUTION, INC.",엠아이큐브솔루션,KOSDAQ,출판업,2025,253,201,52,0.206,4.17,4.17,4.17,1,59867000,45070000,0.753,,2065,31209976350,15113790,20260909
043650,"KOOK SOON DANG CO.,LTD",국순당,KOSDAQ,음료 제조,2025,252,181,71,0.282,11.67,12.92,8.5,0.658,57000000,43000000,0.754,,3790,67682972160,17858304,20260909
009460,"HANCHANG PAPER CO.,LTD",한창제지,KOSPI,펄프·종이 제조,2025,252,237,15,0.06,13.98,14.16,11.1,0.784,59329113.92,41000000,0.691,,2715,33502247490,12339686,20260909
007980,TP Inc.,TP,KOSPI,의복 제조,2025,252,111,141,0.56,8.96,10.17,8,0.787,46987000,56050000,1.193,,1699,79678597650,46897350,20260909
236200,Suprema Inc.,슈프리마,KOSDAQ,전자부품·컴퓨터·통신장비,2025,251,192,59,0.235,5.02,5.33,4,0.75,83000000,59000000,0.711,,50000,348715550000,6974311,20260909
066130,HAATZ Inc.,하츠,KOSDAQ,전기장비,2025,251,210,41,0.163,9.77,10.03,8.42,0.839,62000000,49000000,0.79,,3410,43648000000,12800000,20260909
104460,"DYPNF CO.,LTD",디와이피엔에프,KOSDAQ,기타 기계·장비,2025,251,207,44,0.175,4.76,4.83,4.42,0.915,79024000,49123000,0.622,,7290,76676956290,10518101,20260909
065370,"WISE iTech Co., Ltd.",위세아이텍,KOSDAQ,출판업,2025,251,185,66,0.263,4.47,4.43,4.6,1.038,47029000,40756000,0.867,,3020,22299541080,7383954,20260909
002820,"SUN&L CO.,LTD",SUN&L,KOSPI,고무·플라스틱,2025,251,140,111,0.442,7.81,6.98,8.85,1.268,51457142.86,45981981.98,0.894,,1562,18842724648,12063204,20260909
064290,"INTEKPLUS CO., LTD",인텍플러스,KOSDAQ,기타 기계·장비,2025,251,231,20,0.08,7.83,8,5.83,0.729,59000000,39000000,0.661,,44950,582443131100,12957578,20260909
289220,GIANTSTEP Inc.,자이언트스텝,KOSDAQ,영상·오디오 제작,2025,251,131,120,0.478,3.56,4.09,2.98,0.729,57900763.36,44983333.33,0.777,,1008,22490718768,22312221,20260909
475040,"StradVision, Inc.",스트라드비젼,KOSDAQ,출판업,2025,251,194,57,0.227,4.08,4.23,3.55,0.839,101288659.79,54298245.61,0.536,,3325,178969195650,53825322,20260909
336570,"WON TECH CO.,Ltd.",원텍,KOSDAQ,의료·정밀·광학기기,2025,250,179,71,0.284,4.47,4.92,3.33,0.677,59000000,49000000,0.831,,4940,441046391240,89280646,20260909
263800,"Datasolution, Inc.",데이타솔루션,KOSDAQ,도매·상품중개,2025,250,161,89,0.356,5.01,5.25,4.58,0.872,65898000,49112000,0.745,,4700,76259286000,16225380,20260909
017370,"WOOSHIN SYSTEMS CO.,LTD",우신시스템,KOSPI,기타 기계·장비,2025,250,215,35,0.14,10.86,11.06,9.66,0.873,64894600,48440142.86,0.746,,3550,65014891700,18314054,20260909
131030,"OPTUS Pharmaceutical Co., Ltd.",옵투스제약,KOSDAQ,의료용 물질·의약품,2025,250,149,101,0.404,3.98,3.98,3.98,1,59000000,47000000,0.797,,5740,101291426600,17646590,20260909
092070,"DNFCo.,Ltd.",디엔에프,KOSDAQ,화학물질·화학제품,2025,250,231,19,0.076,10.02,10.29,6.68,0.649,64646333.33,51417421.05,0.795,,12280,142102416240,11571858,20260909
010170,"TAIHAN Fiberoptics Co.,LTD",대한광통신,KOSDAQ,전기장비,2025,250,217,33,0.132,5.96,6.03,5.49,0.91,61423963.13,50636363.64,0.824,,14960,2326065473600,155485660,20260909
081180,"SEC co.,ltd.",쎄크,KOSDAQ,기타 기계·장비,2025,249,220,29,0.116,4.7,4.59,5.55,1.209,49362669,39285178,0.796,,5660,49952528100,8825535,20260909
377450,"REFINE Co., Ltd.",리파인,KOSDAQ,정보서비스업,2025,249,106,143,0.574,5.34,4.67,5.83,1.248,59922000,47706000,0.796,,16940,293570200000,17330000,20260909
077500,UNIQUEST COPORATION,유니퀘스트,KOSPI,도매·상품중개,2025,248,190,58,0.234,6.63,7.25,4.58,0.632,85000000,60000000,0.706,,7040,152064718080,21600102,20260909
000220,"Yuyu Pharma, Inc.",유유제약,KOSPI,의료용 물질·의약품,2025,248,160,88,0.355,5.85,6.6,4.5,0.682,68000000,49000000,0.721,,3955,62281212210,15747462,20260909
003350,"HANKOOK COSMETICS MANUFACTURING CO.,LTD",한국화장품제조,KOSPI,화학물질·화학제품,2025,247,155,92,0.372,7.39,7.42,7.33,0.988,72000000,58000000,0.806,,13340,302284400000,22660000,20260909
057540,"OmnisystemCo.,Ltd",옴니시스템,KOSDAQ,의료·정밀·광학기기,2025,247,166,81,0.328,7.3,7.64,6.61,0.865,52692012.8,37737349.14,0.716,,597,35458377996,59394268,20260909
114840,"iFamilySC Co,. Ltd.",아이패밀리에스씨,KOSDAQ,화학물질·화학제품,2025,247,34,213,0.862,3.9,6.42,3.5,0.545,108000000,55000000,0.509,,8850,147630257250,16681385,20260909
065450,"VICTEK. Co., Ltd.",빅텍,KOSDAQ,의료·정밀·광학기기,2025,247,208,39,0.158,8.72,9.55,4.29,0.449,56254807.69,33589743.59,0.597,,2810,82883206430,29495803,20260909
134580,"Topco Media Co.,Ltd.",탑코미디어,KOSDAQ,정보서비스업,2025,247,132,115,0.466,0.73,0.66,0.81,1.227,35892840.91,31497086.96,0.878,,3670,180909526830,49294149,20260909
071280,RORZE SYSTEMS CORPORATION,로체시스템즈,KOSDAQ,기타 기계·장비,2025,246,236,10,0.041,8.56,8.64,6.6,0.764,66747000,53635000,0.804,,7010,107229187030,15296603,20260909
219130,"TIGER ELEC CO.,LTD.",타이거일렉,KOSDAQ,전자부품·컴퓨터·통신장비,2025,246,198,48,0.195,4.42,4.42,4.42,1,49946000,41995000,0.841,,67300,424951717000,6314290,20260909
071200,"INFINITT Healthcare Co., Ltd.",인피니트헬스케어,KOSDAQ,출판업,2025,246,194,52,0.211,10.68,11.1,9.1,0.82,60000000,42000000,0.7,,8720,212737113760,24396458,20260909
095190,"SHINHWAPRITECH CO., LTD.",신화프리텍,KOSDAQ,금속가공제품,2025,245,228,17,0.069,6.91,7.1,4.4,0.62,61000000,43000000,0.705,,1871,122102324402,65260462,20260909
458650,"SUNGWOO CO., LTD",성우,KOSDAQ,전기장비,2025,245,171,74,0.302,5.8,6.12,5.06,0.827,55555555.56,35243243.24,0.634,,7860,118258966200,15045670,20260909
101360,"Eco&Dream Co., Ltd.",에코앤드림,KOSDAQ,전기장비,2025,245,220,25,0.102,2.49,2.3,4.2,1.826,38000000,36000000,0.947,,8550,152071274700,17786114,20260909
069410,"nTelsCo.,Ltd.",엔텔스,KOSDAQ,출판업,2025,244,186,58,0.238,8.27,9.2,5.3,0.576,70000000,41000000,0.586,,2635,26995111240,10244824,20260909
100840,"SNTEnergy Co.,Ltd.",SNT에너지,KOSPI,기타 기계·장비,2025,244,229,15,0.061,12.95,13.3,7.6,0.571,84950000,63834000,0.751,,38000,785869754000,20680783,20260909
216080,"JETEMA Co.,Ltd.",제테마,KOSDAQ,의료용 물질·의약품,2025,244,123,121,0.496,3.17,3.48,2.85,0.819,4966957.95,3990539.96,0.803,,6240,232671497760,37287099,20260909
039340,"The Korea Economic Broadcasting CO.,LTD.",한국경제TV,KOSDAQ,방송업,2025,244,165,79,0.324,11.55,14,6.42,0.459,67000000,40000000,0.597,,4935,108570000000,22000000,20260909
034940,"ChoA Pharmaceutical Co., LTD.",조아제약,KOSDAQ,의료용 물질·의약품,2025,243,180,63,0.259,10.52,10,12,1.2,66210000,51596000,0.779,,2780,17224782700,6195965,20260909
224110,"ATEC MOBILITY Co., Ltd",에이텍모빌리티,KOSDAQ,전자부품·컴퓨터·통신장비,2025,243,191,52,0.214,3.51,3.7,2.8,0.757,50000000,36000000,0.72,,8850,44961416100,5080386,20260909
053620,TAEYANG Corporation,태양,KOSDAQ,금속가공제품,2025,242,162,80,0.331,,,,,63000000,35000000,0.556,,6880,59168000000,8600000,20260909
271830,"PAMTEK CO., LTD.",팸텍,KOSDAQ,기타 기계·장비,2025,242,222,20,0.083,4.17,4.1,5,1.22,45338765000,36384175000,0.802,,1140,33618830280,29490202,20260909
088340,URACLE. Co. Ltd,유라클,KOSDAQ,출판업,2025,242,183,59,0.244,4.82,4.95,4.41,0.891,73728278.69,51139796.61,0.694,,7000,30550576000,4364368,20260909
047400,Union Materials Corp.,유니온머티리얼,KOSPI,비금속 광물제품,2025,242,220,22,0.091,19.44,19.57,18.09,0.924,83750000,67636363.64,0.808,,892,37464000000,42000000,20260909
005030,"PUSAN CAST IRON CO.,LTD",부산주공,KOSPI,자동차·트레일러,2025,241,236,5,0.021,12.85,13,6,0.462,61000000,35000000,0.574,,486,45092532168,92782988,20260909
086040,"BiotoxtechCo.,Ltd.",바이오톡스텍,KOSDAQ,연구개발업,2025,241,110,131,0.544,3.46,2.97,3.87,1.303,46418181.82,47534351.15,1.024,,2330,37182715510,15958247,20260909
004090,KOREA PETROLEUM INDUSTRIES COMPANY,한국석유공업,KOSPI,비금속 광물제품,2025,241,205,36,0.149,9.15,9.92,4.78,0.482,67987080.95,43091908.78,0.634,,11550,146617086000,12694120,20260909
007590,DONGBANG AGRO CORP,동방아그로,KOSPI,화학물질·화학제품,2025,241,218,23,0.095,13.43,13.5,12.8,0.948,72466000,50830000,0.701,,5600,76258431200,13617577,20260909
025820,"LEEKU INDUSTRIAL CO.,LTD",이구산업,KOSPI,1차 금속,2025,240,234,6,0.025,8.99,9,8.4,0.933,69221000,55589000,0.803,,4530,151492260000,33442000,20260909
012700,"The LEADCORP, Inc.",리드코프,KOSDAQ,도매·상품중개,2025,240,153,87,0.363,9.12,10.53,6.63,0.63,53383267.97,43556977.01,0.816,,2970,77204710440,25994852,20260909
061040,"RFTECH CO., LTD",알에프텍,KOSDAQ,전자부품·컴퓨터·통신장비,2025,240,176,64,0.267,8.73,8.6,9.1,1.058,64000000,36000000,0.563,,7300,66052027900,9048223,20260909
071460,"WINIA Co., Ltd.",위니아,,전기장비,2025,240,229,11,0.046,26.46,27.13,12.41,0.457,85930960.7,71750090.91,0.835,,,,,
057680,"T Scientific Co.,Ltd",티사이언티픽,KOSDAQ,출판업,2025,239,181,58,0.243,3.84,3.87,3.74,0.966,53077348.07,37120689.66,0.699,,1706,26942702754,15792909,20260909
115440,"Woori-Net Co., Ltd.",우리넷,KOSDAQ,전자부품·컴퓨터·통신장비,2025,239,225,14,0.059,6.96,7,6.4,0.914,65795000,46661000,0.709,,8200,88513194400,10794292,20260909
024120,"KB Autosys Co.,Ltd",KB오토시스,KOSDAQ,자동차·트레일러,2025,238,180,58,0.244,7.27,8,5,0.625,74189000,46269000,0.624,,3070,35305000000,11500000,20260909
322000,"HD HYUNDAI ENERGY SOLUTIONS CO.,LTD.",HD현대에너지솔루션,KOSPI,전자부품·컴퓨터·통신장비,2025,238,201,37,0.155,10.01,10.9,5.2,0.477,96355000,54766000,0.568,,143100,1602720000000,11200000,20260909
234300,"STraffic Co.,Ltd.",에스트래픽,KOSDAQ,컴퓨터 프로그래밍·SI,2025,238,212,26,0.109,5.16,5.31,3.97,0.748,85297169.81,60230769.23,0.706,,3370,91690218600,27207780,20260909
014570,"KOREAN DRUG CO., LTD.",고려제약,KOSDAQ,의료용 물질·의약품,2025,238,141,97,0.408,9.16,11.21,6.18,0.551,66330446.81,40529494.85,0.611,,3455,38005000000,11000000,20260909
297890,"HB SOLUTION CO.,LTD.",HB솔루션,KOSDAQ,기타 기계·장비,2025,238,213,25,0.105,7.65,7.73,6.94,0.898,77192488.26,55200000,0.715,,1650,120682508100,73140914,20260909
053950,"KYUNG NAM PHARM.CO.,LTD.",경남제약,KOSDAQ,의료용 물질·의약품,2025,238,162,76,0.319,8.64,7.4,11.28,1.524,57037037.04,46578947.37,0.817,,2185,42868933065,19619649,20260909
048830,"NPK CO.,LTD",엔피케이,KOSDAQ,화학물질·화학제품,2025,237,224,13,0.055,7.68,7.8,5.6,0.718,50000000,30000000,0.6,,1019,19079677537,18723923,20260909
340570,"T&L Co., LTD.",티앤엘,KOSDAQ,의료용 물질·의약품,2025,237,160,77,0.325,4.88,5.18,4.26,0.822,81737500,66974025.97,0.819,,28100,451570372000,16070120,20260909
110990,DIT Corp.,디아이티,KOSDAQ,기타 기계·장비,2025,237,221,16,0.068,5,5,5,1,80000000,49000000,0.613,,15660,295974000000,18900000,20260909
060590,"CTC BIO, INC.",씨티씨바이오,KOSDAQ,의료용 물질·의약품,2025,237,155,82,0.346,5.75,5.84,5.58,0.955,50360689.61,40077920.95,0.796,,3060,73993921200,24181020,20260909
039610,"HS VALVE CO., LTD",화성밸브,KOSDAQ,기타 기계·장비,2025,236,185,51,0.216,9.18,9.23,9,0.975,40965854.05,33318490.2,0.813,,6180,64336272000,10410400,20260909
014830,"UNID CO.,LTD",유니드,KOSPI,화학물질·화학제품,2025,236,205,31,0.131,14.38,15,10.3,0.687,123069000,67214000,0.546,,64400,435833440000,6767600,20260909
134380,"MIWON CHEMICALS CO., LTD.",미원화학,KOSPI,화학물질·화학제품,2025,235,197,38,0.162,9.02,9.05,8.87,0.98,79654822.34,68947368.42,0.866,,10100,222126068000,21992680,20260909
029460,"KC CO., LTD.",케이씨,KOSPI,의료·정밀·광학기기,2025,235,211,24,0.102,6.31,6.36,5.87,0.923,82971364.93,70641333.33,0.851,,38700,426494704500,11020535,20260909
160980,CYMECHS Inc.,싸이맥스,KOSDAQ,기타 기계·장비,2025,235,207,28,0.119,5.28,5.44,4.09,0.752,69236000,55436000,0.801,,23500,256719710500,10924243,20260909
009190,"DAIYANG METAL CO.,LTD",대양금속,KOSPI,1차 금속,2025,235,205,30,0.128,6.05,6.2,5,0.806,66229000,45033000,0.68,,1327,58369786925,43986275,20260909
101680,"HNK MACHINE TOOL CO.,LTD.",한국정밀기계,KOSDAQ,기타 기계·장비,2025,234,224,10,0.043,16.96,17,16,0.941,70000000,55000000,0.786,,2730,22942920000,8404000,20260909
014440,"YOUNGBO CHEMICAL CO.,LTD",영보화학,KOSPI,고무·플라스틱,2025,234,225,9,0.038,19.22,19.42,14.17,0.73,99817000,76106000,0.762,,4745,94900000000,20000000,20260909
348350,"WITHTECH, Inc.",위드텍,KOSDAQ,의료·정밀·광학기기,2025,234,206,28,0.12,7.43,7.42,7.5,1.011,57413000,52893000,0.921,,9370,91578632000,9773600,20260909
047560,ESTsoftCorp.,이스트소프트,KOSDAQ,출판업,2025,234,138,96,0.41,3.98,3.67,4.42,1.204,72000000,50000000,0.694,,7810,91791570420,11753082,20260909
015260,AUTOMOBILE & PCB,에이엔피,KOSPI,전자부품·컴퓨터·통신장비,2025,233,110,123,0.528,4.68,4.5,4.85,1.078,45801436.36,34856918.7,0.761,,303,14276418882,47116894,20260909
003100,"SUN KWANG Co.,Ltd",선광,KOSDAQ,창고·운송 관련,2025,233,221,12,0.052,11.39,11.02,18.3,1.661,87891402.71,80000000,0.91,,20600,135960000000,6600000,20260909
214180,"Hecto Innovation Co., Ltd.",헥토이노베이션,KOSDAQ,정보서비스업,2025,232,140,92,0.397,2.9,3.1,2.6,0.839,75000000,55000000,0.733,,14490,188273887830,12993367,20260909
126600,"BGFecomaterials CO., LTD.",BGF에코머티리얼즈,KOSDAQ,화학물질·화학제품,2025,232,208,24,0.103,5.25,5.39,4.02,0.746,49923076.92,35583333.33,0.713,,3110,195205055890,62766899,20260909
039010,"HYUNDAI HT CO,LTD.",현대에이치티,KOSDAQ,전자부품·컴퓨터·통신장비,2025,232,192,40,0.172,6.66,6.4,7.9,1.234,36800000,28374000,0.771,,8100,69862500000,8625000,20260909
125020,"TC Materials Co., Ltd.",티씨머티리얼즈,KOSDAQ,전기장비,2025,232,208,24,0.103,5.07,4.83,7.17,1.484,52142639,42202714,0.809,,6240,218640552000,35038550,20260909
010580,"SM BEXEL CO.,LTD",에스엠벡셀,KOSPI,자동차·트레일러,2025,232,202,30,0.129,15.64,16.8,7.8,0.464,66817643.56,43438000,0.65,,2540,282579470400,111251760,20260909
005900,DONGYANG ENGINEERING & CONSTRUCT CORP.,동양건설산업,,종합 건설,2025,232,226,6,0.026,3.82,3.83,3.51,0.916,82551000,30340000,0.368,,,,,
085910,"NEOTECHNICALSYSTEMCO.,LTD",네오티스,KOSDAQ,자동차·트레일러,2025,231,178,53,0.229,5.56,5.1,7.09,1.39,50591000,44427000,0.878,,13670,188575162060,13794818,20260909
004250,National Plastic Company Limited,엔피씨,KOSPI,고무·플라스틱,2025,231,203,28,0.121,8.18,8.7,4.43,0.509,75737950.74,43933142.86,0.58,,2975,109242000000,36720000,20260909
004410,"SEOUL FOOD IND CO.,LTD",서울식품공업,KOSPI,식료품 제조,2025,231,134,97,0.42,7.36,7.99,6.5,0.814,51988373.13,41072154.64,0.79,,1183,46675280379,39455013,20260909
080530,"KODI Co.,LTD.",코디,KOSDAQ,화학물질·화학제품,2025,231,82,149,0.645,2.88,3.4,2.6,0.765,47458000,30959000,0.652,,2500,27679210000,11071684,20260909
004440,"SAMIL C&S CO.,LTD",삼일씨엔에스,KOSPI,비금속 광물제품,2025,231,211,20,0.087,11.97,12.83,2.95,0.23,57118483.41,37400000,0.655,,5280,67224680160,12731947,20260909
043610,KT GENIE MUSIC CORPORATION,KT지니뮤직,KOSDAQ,방송업,2025,230,94,136,0.591,8.21,9.3,7.46,0.802,81510638.3,54294117.65,0.666,,1178,68459985964,58115438,20260909
290120,"DH AUTOLEAD Co.,Ltd.",DH오토리드,KOSDAQ,자동차·트레일러,2025,230,199,31,0.135,5.45,5.5,5.1,0.927,68638000,49183000,0.717,,2230,35290144710,15825177,20260909
089890,"KOSES Co.,Ltd",코세스,KOSDAQ,기타 기계·장비,2025,229,217,12,0.052,7.56,7.62,6.39,0.839,57031489,34184603,0.599,,25150,417111794300,16584962,20260909
033540,Paratech Company Limited,파라텍,KOSDAQ,기타 기계·장비,2025,229,182,47,0.205,5.58,5.79,4.79,0.827,49461538.46,44297872.34,0.896,,2970,31034320020,10449266,20260909
076080,"WELCRON HANTEC CO.,LTD.",웰크론한텍,KOSDAQ,종합 건설,2025,229,202,27,0.118,5.52,5.56,5.22,0.939,74539603.96,51888888.89,0.696,,1130,25531396280,22594156,20260909
