exchange,symbol,date,weight,tag,title
ADX,JULPHAR,2026-03-26 00:00:00.0,6,board-outcome,Gulf Pharmaceutical Industries Board Meeting Results held on 26/03/2026 at 13:00 
ADX,JULPHAR,2026-02-12 00:00:00.0,6,board-outcome,Gulf Pharmaceutical Industries Board Meeting Results held on 12/02/2026 at 11:00 
ADX,JULPHAR,2025-11-13 00:00:00.0,6,board-outcome,Gulf Pharmaceutical Industries Board Meeting Results held on 13/11/2025 at 11:00 
ADX,KWTI,2026-08-14 00:00:00.0,9,financial-report,"Lunate S&P Kuwait Shariah ETF Financial Results Summary for the Period Ended June 30,2026"
ADX,KWTI,2026-03-31 00:00:00.0,9,financial-report,"CHIMERA S&P KUWAIT SHARIAH ETF-Share Class B-Income Financial Results Summary for the Period Ended December 31,2025"
ADX,LULU,2026-08-13 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Financial Results for the Period Ended June 30,2026"
ADX,LULU,2026-08-13 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Financial Results Press Release for the Period Ended June 30,2026"
ADX,LULU,2026-08-13 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,LULU,2026-05-12 00:00:00.0,9,financial-report,"Financial Results Press Release for the Period Ended March 31,2026"
ADX,LULU,2026-05-11 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Financial Results for the Period Ended March 31,2026"
ADX,LULU,2026-05-11 00:00:00.0,9,financial-report,"Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,LULU,2026-03-26 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Integrated Report December 31,2025"
ADX,LULU,2026-03-26 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Corporate Governance Report for the year December 31,2025"
ADX,LULU,2026-03-26 00:00:00.0,9,financial-report,Lulu Retail Holdings PLC Sustainability Report 2025
ADX,LULU,2026-03-18 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Financial Results for the Period Ended December 31,2025"
ADX,LULU,2026-02-13 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Financial Results Press Release for the Period Ended December 31,2025"
ADX,LULU,2026-02-13 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,LULU,2026-02-13 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Preliminary Financial Results for the Period Ended December 31,2025"
ADX,LULU,2025-11-10 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Financial Results Press Release for the Period Ended September 30,2025"
ADX,LULU,2025-11-10 00:00:00.0,9,financial-report,"Lulu Retail Holdings PLC Financial Results for the Period Ended September 30,2025"
ADX,LULU,2026-05-11 00:00:00.0,6,board-outcome,Lulu Retail Holdings PLC Board Meeting Results held on 11/05/2026 at 17:00 
ADX,LULU,2026-03-18 00:00:00.0,6,board-outcome,Lulu Retail Holdings PLC Board Meeting Results held on 18/03/2026 at 15:01 
ADX,LULU,2026-02-13 00:00:00.0,6,board-outcome,Lulu Retail Holdings PLC Board Meeting Results held on 13/02/2026 at 17:00 
ADX,LULU,2025-11-10 00:00:00.0,6,board-outcome,Lulu Retail Holdings PLC Board Meeting Results held on 10/11/2025 concluded at 20:30 
ADX,LUXURY,2026-08-27 00:00:00.0,9,financial-report,"Boreas S&P Absolute Luxury UCITS ETF– AED (Dist) Financial Results Summary for the Period Ended June 30,2026"
ADX,LUXURY,2026-04-30 00:00:00.0,9,financial-report,"Boreas S&P Absolute Luxury UCITS ETF– AED (Dist) Financial Results Summary for the Period Ended December 31,2025"
ADX,MAIR,2026-08-12 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,MAIR,2026-08-12 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Financial Results Press Release for the Period Ended June 30,2026"
ADX,MAIR,2026-08-12 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Financial Results for the Period Ended June 30,2026"
ADX,MAIR,2026-05-13 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Financial Results Press Release for the Period Ended March 31,2026"
ADX,MAIR,2026-05-13 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,MAIR,2026-05-13 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Financial Results for the Period Ended March 31,2026"
ADX,MAIR,2026-03-31 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Integrated Report December 31,2025"
ADX,MAIR,2026-03-31 00:00:00.0,9,financial-report,MAIR GROUP -  P.J.S.C. Sustainability Report
ADX,MAIR,2026-03-23 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,MAIR,2026-03-23 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Financial Results for the Period Ended December 31,2025"
ADX,MAIR,2026-02-11 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Press Release Unaudited Preliminary Financial Results for the Period Ended December 31,2025"
ADX,MAIR,2026-02-11 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Preliminary Financial Results for the Period Ended December 31,2025"
ADX,MAIR,2025-11-11 00:00:00.0,9,financial-report,"MAIR GROUP -  P.J.S.C. Financial Results for the Period Ended September 30,2025"
ADX,MAIR,2026-08-12 00:00:00.0,6,board-outcome,MAIR GROUP -  P.J.S.C. Board Meeting Results held on 12/08/2026 at 15:00 
ADX,MAIR,2026-05-13 00:00:00.0,6,board-outcome,MAIR GROUP -  P.J.S.C. Board Meeting Results held on 13/05/2026 at 15:00 
ADX,MAIR,2026-03-23 00:00:00.0,6,board-outcome,MAIR GROUP -  P.J.S.C. Board Meeting Results held on 23/03/2026 at 15:00 
ADX,MAIR,2026-02-11 00:00:00.0,6,board-outcome,MAIR GROUP -  P.J.S.C. Board Meeting Results held on 11/02/2026 at 15:00 
ADX,MAIR,2026-01-20 00:00:00.0,6,board-outcome,MAIR GROUP -  P.J.S.C. Board Meeting Results held on 20/01/2026 at 15:00 
ADX,MAIR,2025-12-10 00:00:00.0,6,board-outcome,MAIR GROUP -  P.J.S.C. Board Meeting Results held on 10/12/2025 at 15:00 
ADX,MAIR,2025-11-11 00:00:00.0,6,board-outcome,MAIR GROUP -  P.J.S.C. Board Meeting Results held on 11/11/2025 at 22:00 
ADX,MAIR,2025-10-06 00:00:00.0,6,board-outcome,MAIR GROUP -  P.J.S.C. Board Meeting Results held on 06/10/2025 at 15:00 
ADX,MODON,2026-07-29 00:00:00.0,9,financial-report,"Modon Holding PSC Financial Results Press Release for the Period Ended June 30,2026"
ADX,MODON,2026-07-29 00:00:00.0,9,financial-report,"Modon Holding PSC Financial Results for the Period Ended June 30,2026"
ADX,MODON,2026-02-18 00:00:00.0,9,financial-report,"Modon delivers outstanding growth in 2025, with AED 3.9 billion in net profit and AED 46.0 billion revenue backlog "
ADX,MODON,2026-02-18 00:00:00.0,9,financial-report,"Modon Holding PSC Financial Results for the Period Ended December 31,2025"
ADX,MODON,2025-10-30 00:00:00.0,8,control-change,"L’imad Holding Company, acquires shares of majority stakeholders in Modon Holding"
ADX,MODON,2026-07-29 00:00:00.0,6,board-outcome,Modon Holding PSC Board Meeting Results held on 29/07/2026 at 16:00 
ADX,MODON,2026-02-18 00:00:00.0,6,board-outcome,Modon Holding PSC Board Meeting Results held on 18/02/2026 at 04:00 
ADX,MODON,2025-11-24 00:00:00.0,6,board-outcome,Modon Holding PSC Board Meeting Results held on 21/11/2025 at 16:00 
ADX,NCTH,2026-07-28 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,NCTH,2026-07-28 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Financial Results for the Period Ended June 30,2026"
ADX,NCTH,2026-04-28 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,NCTH,2026-04-28 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Financial Results for the Period Ended March 31,2026"
ADX,NCTH,2026-04-01 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Integrated Report December 31,2025"
ADX,NCTH,2026-04-01 00:00:00.0,9,financial-report,National Corporation for Tourism & Hotels Sustainability Report
ADX,NCTH,2026-04-01 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Corporate Governance Report for the year December 31,2025"
ADX,NCTH,2026-02-06 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,NCTH,2026-02-06 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Financial Results for the Period Ended December 31,2025"
ADX,NCTH,2025-10-31 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,NCTH,2025-10-31 00:00:00.0,9,financial-report,"National Corporation for Tourism & Hotels Financial Results for the Period Ended September 30,2025"
ADX,NCTH,2026-04-14 00:00:00.0,8,ceo-change,Closure of the Nomination Period for Membership of the Board of Directors of the National Corporation for Tourism and Hotels and the Names of Applicants
ADX,NCTH,2026-04-03 00:00:00.0,8,ceo-change,Opening Nominations for Membership of the Board of Directors of the National Corporation for Tourism and Hotels
ADX,NCTH,2026-07-28 00:00:00.0,6,board-outcome,National Corporation for Tourism & Hotels Board Meeting Results held on 28/07/2026 at 13:00 
ADX,NCTH,2026-07-08 00:00:00.0,6,board-outcome,National Corporation for Tourism & Hotels Board Meeting Results held on 08/07/2026 at 15:00 
ADX,NCTH,2026-05-12 00:00:00.0,6,board-outcome,National Corporation for Tourism & Hotels Board Meeting Results held on 12/05/2026 at 12:00 
ADX,NCTH,2026-04-28 00:00:00.0,6,board-outcome,National Corporation for Tourism and Hotels – Results of the Board of Directors’ Resolution by Circulation on 28/04/2026 at 11:00 AM
ADX,NCTH,2026-02-06 00:00:00.0,6,board-outcome,National Corporation for Tourism & Hotels Board Meeting Results held on 06/02/2026 at 11:00 
ADX,NCTH,2025-12-15 00:00:00.0,6,board-outcome,National Corporation for Tourism & Hotels Board Meeting Results held on 15/12/2025 at 13:30 
ADX,NMDC,2026-07-30 00:00:00.0,9,financial-report,"NMDC Group PJSC Financial Results Press Release for the Period Ended June 30,2026"
ADX,NMDC,2026-07-30 00:00:00.0,9,financial-report,"NMDC Group PJSC Financial Results for the Period Ended June 30,2026"
ADX,NMDC,2026-07-30 00:00:00.0,9,financial-report,"NMDC Group PJSC Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,NMDC,2026-04-30 00:00:00.0,9,financial-report,"NMDC Group PJSC Financial Results for the Period Ended March 31,2026"
ADX,NMDC,2026-04-30 00:00:00.0,9,financial-report,"NMDC Group PJSC Financial Results Press Release for the Period Ended March 31,2026"
ADX,NMDC,2026-04-30 00:00:00.0,9,financial-report,"NMDC Group PJSC Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,NMDC,2026-02-23 00:00:00.0,9,financial-report,"NMDC Group PJSC Integrated Report December 31,2025"
ADX,NMDC,2026-02-06 00:00:00.0,9,financial-report,"NMDC Group PJSC Financial Results for the Period Ended December 31,2025"
ADX,NMDC,2026-02-05 00:00:00.0,9,financial-report,"NMDC Group PJSC Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,NMDC,2026-02-05 00:00:00.0,9,financial-report,"NMDC Group PJSC Financial Results Press Release for the Period Ended December 31,2025"
ADX,NMDC,2026-02-05 00:00:00.0,9,financial-report,"NMDC Group PJSC Preliminary Financial Results for the Period Ended December 31,2025"
ADX,NMDC,2025-10-31 00:00:00.0,9,financial-report,"NMDC Group PJSC Financial Results for the Period Ended September 30,2025"
ADX,NMDC,2025-10-30 00:00:00.0,9,financial-report,"NMDC Group PJSC Financial Results Press Release for the Period Ended September 30,2025"
ADX,NMDC,2025-10-30 00:00:00.0,9,financial-report,"NMDC Group PJSC Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,NMDC,2025-10-30 00:00:00.0,9,financial-report,"NMDC Group PJSC Preliminary Financial Results for the Period Ended September 30,2025"
ADX,NMDC,2026-07-30 00:00:00.0,6,board-outcome,NMDC Group PJSC Board Meeting Results held on 29/07/2026 at 17:00 
ADX,NMDC,2026-04-30 00:00:00.0,6,board-outcome,NMDC Group PJSC Board Meeting Results held on 29/04/2026 at 03:00 
ADX,NMDC,2026-02-05 00:00:00.0,6,board-outcome,NMDC Group PJSC Board Meeting Results held on 04/02/2026 at 17:30 
ADX,NMDC,2025-12-23 00:00:00.0,6,board-outcome,NMDC Group PJSC Board Meeting Results held on 23/12/2025 at 15:00 
ADX,NMDC,2025-10-30 00:00:00.0,6,board-outcome,NMDC Group PJSC Board Meeting Results held on 29/10/2025 at 15:00 
ADX,NMDCENR,2026-07-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Financial Results for the Period Ended June 30,2026"
ADX,NMDCENR,2026-07-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Financial Results Press Release for the Period Ended June 30,2026"
ADX,NMDCENR,2026-07-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,NMDCENR,2026-07-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Preliminary Financial Results for the Period Ended June 30,2026"
ADX,NMDCENR,2026-04-29 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Financial Results for the Period Ended March 31,2026"
ADX,NMDCENR,2026-04-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Financial Results Press Release for the Period Ended March 31,2026"
ADX,NMDCENR,2026-04-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,NMDCENR,2026-04-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Preliminary Financial Results for the Period Ended March 31,2025"
ADX,NMDCENR,2026-02-21 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Integrated Report December 31,2025"
ADX,NMDCENR,2026-02-06 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Financial Results for the Period Ended December 31,2025"
ADX,NMDCENR,2026-02-03 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Financial Results Press Release for the Period Ended December 31,2025"
ADX,NMDCENR,2026-02-03 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Preliminary Financial Results for the Period Ended December 31,2025"
ADX,NMDCENR,2026-02-03 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,NMDCENR,2025-10-29 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Financial Results for the Period Ended September 30,2025"
ADX,NMDCENR,2025-10-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Financial Results Press Release for the Period Ended September 30,2025"
ADX,NMDCENR,2025-10-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Preliminary Financial Results for the Period Ended September 30,2025"
ADX,NMDCENR,2025-10-28 00:00:00.0,9,financial-report,"NMDC Energy P.J.S.C. Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,NMDCENR,2026-07-28 00:00:00.0,6,board-outcome,NMDC Energy P.J.S.C. Board Meeting Results held on 27/07/2026 at 17:00 
ADX,NMDCENR,2026-04-28 00:00:00.0,6,board-outcome,NMDC Energy P.J.S.C. Board Meeting Results held on 27/04/2026 at 15:00 
ADX,NMDCENR,2026-02-03 00:00:00.0,6,board-outcome,NMDC Energy P.J.S.C. Board Meeting Results held on 02/02/2026 at 16:00 
ADX,NMDCENR,2025-12-22 00:00:00.0,6,board-outcome,NMDC Energy P.J.S.C. Board Meeting Results held on 22/12/2025 at 15:00 
ADX,NMDCENR,2025-10-28 00:00:00.0,6,board-outcome,NMDC Energy P.J.S.C. Board Meeting Results held on 27/10/2025 at 17:00 
ADX,OEIHC,2026-08-11 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Financial Results for the Period Ended June 30,2026"
ADX,OEIHC,2026-08-11 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Board of Directors Report for the Period Ended June 30,2026"
ADX,OEIHC,2026-08-11 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Financial Results Summary for the Period Ended June 30,2026"
ADX,OEIHC,2026-07-15 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Preliminary Financial Results for the Period Ended June 30,2026"
ADX,OEIHC,2026-05-19 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Corporate Governance Report for the year December 31,2025"
ADX,OEIHC,2026-05-19 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,OEIHC,2026-05-19 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Board of Directors Report for the Period Ended December 31,2025"
ADX,OEIHC,2026-05-19 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Financial Results for the Period Ended December 31,2025"
ADX,OEIHC,2026-05-18 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Financial Results Summary for the Period Ended December 31,2026"
ADX,OEIHC,2026-04-15 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Preliminary Financial Results for the Period Ended March 31,2026"
ADX,OEIHC,2026-02-16 00:00:00.0,9,financial-report,"Oman & Emirates Investment Holding Co Financial Results for the Period Ended December 31,2025"
