person_qid,person_name,en_wikipedia_article,title_qid,title_name,title_format,titles_this_person_has_here
Q18605670,Lee Yoo-young,Lee Yoo-young,Q28700201,Tunnel,series,8
Q18605670,Lee Yoo-young,Lee Yoo-young,Q63224822,Jo Pil-ho: The Dawning Rage,film,8
Q18605670,Lee Yoo-young,Lee Yoo-young,Q93739098,Diva,film,8
Q18732317,Park Hae-soo,Park Hae-soo,Q106582931,Squid Game,series,10
Q18732317,Park Hae-soo,Park Hae-soo,Q107565086,Money Heist: Korea - Joint Economic Area,series,10
Q18732317,Park Hae-soo,Park Hae-soo,Q108101745,Yaksha: Ruthless Operations,film,10
Q18732317,Park Hae-soo,Park Hae-soo,Q110633989,Narco-Saints,series,10
Q18732317,Park Hae-soo,Park Hae-soo,Q112117180,Phantom,film,10
Q18732317,Park Hae-soo,Park Hae-soo,Q124436027,The Great Flood,film,10
Q18732317,Park Hae-soo,Park Hae-soo,Q131822507,The Price of Confession,series,10
Q18732317,Park Hae-soo,Park Hae-soo,Q24698311,The Legend of the Blue Sea,series,10
Q18732317,Park Hae-soo,Park Hae-soo,Q39059594,Prison Playbook,series,10
Q18732317,Park Hae-soo,Park Hae-soo,Q72939059,By Quantum Physics: A Nightlife Venture,film,10
Q18815764,Chae Soo-bin,Chae Soo-bin,Q106416026,Sweet & Sour,film,6
Q18815764,Chae Soo-bin,Chae Soo-bin,Q108933112,Rookie Cops,series,6
Q18815764,Chae Soo-bin,Chae Soo-bin,Q110638016,The Fabulous,series,6
Q18815764,Chae Soo-bin,Chae Soo-bin,Q126724933,The Prophet: Omniscient Reader,film,6
Q18815764,Chae Soo-bin,Chae Soo-bin,Q130258195,When the Phone Rings,series,6
Q18815764,Chae Soo-bin,Chae Soo-bin,Q97338678,The Pirates: The Last Royal Treasure,film,6
Q18815772,Choi Gwi-hwa,Choi Gwi-hwa,Q109355923,The Roundup,film,4
Q18815772,Choi Gwi-hwa,Choi Gwi-hwa,Q113407742,Project Wolf Hunting,film,4
Q18815772,Choi Gwi-hwa,Choi Gwi-hwa,Q131910461,"Bon Appétit, Your Majesty",series,4
Q18815772,Choi Gwi-hwa,Choi Gwi-hwa,Q33101534,The Outlaws,film,4
Q485640,Lee Ha-nee,Lee Hanee,Q112117180,Phantom,film,9
Q485640,Lee Ha-nee,Lee Hanee,Q116499151,Alienoid 2,film,9
Q485640,Lee Ha-nee,Lee Hanee,Q117431043,Knight Flower,series,9
Q485640,Lee Ha-nee,Lee Hanee,Q134283276,Aema,series,9
Q485640,Lee Ha-nee,Lee Hanee,Q134588295,The People Upstairs,film,9
Q485640,Lee Ha-nee,Lee Hanee,Q17054323,Tazza 2: The Hidden Card,film,9
Q485640,Lee Ha-nee,Lee Hanee,Q492266,Deranged,film,9
Q485640,Lee Ha-nee,Lee Hanee,Q55106022,Extreme Job,film,9
Q485640,Lee Ha-nee,Lee Hanee,Q72542645,Black Money,film,9
Q485842,Han Ji-min,Han Ji-min,Q110627977,Our Blues,series,5
Q485842,Han Ji-min,Han Ji-min,Q117280410,Behind your Touch,series,5
Q485842,Han Ji-min,Han Ji-min,Q130211747,Love Scout,series,5
Q485842,Han Ji-min,Han Ji-min,Q132157441,Heavenly Ever After,series,5
Q485842,Han Ji-min,Han Ji-min,Q56682904,Miss Baek,film,5
Q486180,Kim Yeo-jin,Kim Yeo-jin,Q101252455,Vincenzo,series,3
Q486180,Kim Yeo-jin,Kim Yeo-jin,Q134735571,Beyond the Bar,series,3
Q486180,Kim Yeo-jin,Kim Yeo-jin,Q7771529,The Uninvited,film,3
Q487056,Kim Young-kwang,Kim Young-kwang (actor),Q105294011,Mission Possible,film,5
Q487056,Kim Young-kwang,Kim Young-kwang (actor),Q130597380,Trigger,series,5
Q487056,Kim Young-kwang,Kim Young-kwang (actor),Q13425770,Good Doctor,series,5
Q487056,Kim Young-kwang,Kim Young-kwang (actor),Q17401474,Pinocchio,series,5
Q487056,Kim Young-kwang,Kim Young-kwang (actor),Q60533038,The Secret Life of My Secretary,series,5
